Id,SalePrice
1655,183210.68961560298
1656,181875.48564775332
1657,187317.939458209
1658,181875.48564775332
1659,149625.9049725374
1660,136941.4940896229
1661,355527.22745575977
1662,350676.34471165796
1663,311041.0832659481
1664,374787.0347341319
1665,294240.46498149796
1666,271904.48815808573
1667,315562.4328550019
1668,294654.5647279457
1669,282113.2581212435
1670,298499.77665924595
1671,224916.44979355135
1672,336596.95333243563
1673,308463.58005875535
1674,261492.83739025745
1675,176078.08919748533
1676,173001.91965244515
1677,201135.29292612546
1678,364020.4413264913
1679,296632.1587316778
1680,282366.3384736197
1681,257047.09683367377
1682,267763.49069360853
1683,203915.6769379887
1684,206932.68937639348
1685,183886.82727335652
1686,192971.61221044196
1687,202081.80663229167
1688,217226.02593095094
1689,215096.370092077
1690,208884.87389536126
1691,200188.77921995928
1692,285037.36583114177
1693,202081.80663229167
1694,185306.59783260582
1695,205394.6046038734
1696,278200.5509462011
1697,205394.6046038734
1698,325441.6696631116
1699,288527.6351226297
1700,242722.7388908031
1701,277895.80785409454
1702,266816.97698744235
1703,264569.0069352976
1704,267171.91962725465
1705,230570.12254578434
1706,338844.9233845804
1707,205749.54724368572
1708,203738.20561808255
1709,282054.1010146081
1710,231516.63625195052
1711,272673.53054434573
1712,254469.59362648096
1713,239748.431633199
1714,212670.9287200261
1715,218586.63938356488
1716,192853.29799717118
1717,188298.20078624634
1718,122987.91129057646
1719,227992.61933859152
1720,255932.06936653098
1721,186700.95890709086
1722,95327.79486997926
1723,136586.55144981056
1724,227207.1250264968
1725,246331.32239556173
1726,198084.5328658496
1727,174540.00442496524
1728,211901.88633376604
1729,178562.68767617163
1730,207076.4130744285
1731,128659.49916066861
1732,121797.27479096362
1733,101167.89650104797
1734,110396.40513616847
1735,104007.43761954657
1736,104007.43761954657
1737,285628.93689749565
1738,224620.66426037444
1739,319196.42584452475
1740,197847.90443930804
1741,170044.06432067577
1742,185188.28361933504
1743,206696.06094985193
1744,246069.2844842559
1745,223733.3076608436
1746,293690.75532574306
1747,243077.6815306154
1748,251917.49990405247
1749,149719.42912286666
1750,147048.4017653446
1751,256151.4020970361
1752,101167.89650104797
1753,163443.87786227663
1754,242722.7388908031
1755,173830.1191453406
1756,98514.7842613851
1757,101167.89650104797
1758,146829.68845666223
1759,172909.01492393867
1760,148358.81567025272
1761,147116.5164309096
1762,197281.74285771843
1763,188974.33844399988
1764,106846.9787380452
1765,195777.40570706947
1766,181698.01432784717
1767,188441.92448428136
1768,117731.88635895654
1769,199419.73683369922
1770,133560.5814524762
1771,121162.99854380904
1772,131811.27773817885
1773,95987.4806018981
1774,181072.69563962216
1775,137938.2073434949
1776,136468.2372365398
1777,96967.74192993544
1778,111047.13330915773
1779,121636.25539689214
1780,211132.84394750601
1781,121044.68433053826
1782,46794.17736601975
1783,150665.94282903287
1784,86463.18643360067
1785,113827.51732102095
1786,186244.77340166518
1787,220775.4523290742
1788,-10309.726233165886
1789,120732.44687152666
1790,42830.65122144876
1791,266867.7959569709
1792,156750.16725354822
1793,157266.129287432
1794,152001.1467968825
1795,140481.96292881656
1796,142670.77587432592
1797,162767.74020452308
1798,111638.7043755116
1799,93359.15842517678
1800,120039.01351773666
1801,111427.48543373431
1802,184182.61280653346
1803,202580.47297013906
1804,126352.37200188849
1805,136932.5365306933
1806,156631.85304027743
1807,210744.15368582256
1808,147944.71592380502
1809,116032.78219236498
1810,162852.30679592275
1811,104995.81273631172
1812,115027.11137956339
1813,128616.7939798679
1814,96562.59974241731
1815,11088.694443009823
1816,96908.58482330004
1817,134955.561948784
1818,193841.67311393633
1819,151307.71344309254
1820,52641.77336399353
1821,162665.877917087
1822,206350.0758689692
1823,26460.58460928104
1824,159826.33679858837
1825,147902.01074300433
1826,117613.57214568577
1827,108917.47747028376
1828,143642.6990652564
1829,195990.08784087125
1830,200332.5029179943
1831,215171.97912454704
1832,155313.10099826247
1833,189286.5759030115
1834,159530.55126541143
1835,189810.03230380037
1836,173669.0997512691
1837,57137.71346828301
1838,158110.78070616213
1839,66645.55571074577
1840,100415.30604062261
1841,118205.14321203965
1842,115838.85894662414
1843,112289.43254850087
1844,156911.1866476197
1845,155000.86353925086
1846,163063.52573770002
1847,172570.524209961
1848,-6701.142728407227
1849,127442.60940608973
1850,113531.73178784401
1851,172071.85787211364
1852,114478.24549401022
1853,112111.96122859471
1854,183565.63225541532
1855,174894.94706477757
1856,231956.14548316252
1857,189946.26163493036
1858,202487.56824163254
1859,161491.6933433088
1860,143389.61871288015
1861,160190.2369973303
1862,326929.5548879259
1863,326929.5548879259
1864,326929.5548879259
1865,290927.6670099163
1866,293293.9512753318
1867,253329.15667457393
1868,254587.90783975174
1869,197112.6096749191
1870,240669.53585460095
1871,255103.86987363556
1872,179864.14402215014
1873,224857.292686916
1874,108621.69193710684
1875,207346.7891228412
1876,200569.13134453585
1877,206222.8040967688
1878,209062.34521526744
1879,103711.65208636964
1880,124755.13012273301
1881,236731.41919479423
1882,275056.26673559594
1883,222845.95106131278
1884,231423.731523444
1885,235361.84818325072
1886,253996.33677339787
1887,204625.56221761336
1888,261256.20896371588
1889,178326.05924963005
1890,92970.46816349334
1891,159159.15669976443
1892,76820.57805203248
1893,130983.07824528341
1894,128692.40301233796
1895,142341.24271927786
1896,126842.08078080625
1897,125067.36758174462
1898,148586.4865378647
1899,168624.29376142647
1900,172815.4907736094
1901,163384.72075564123
1902,125363.15311492156
1903,267509.56657103053
1904,115838.85894662414
1905,188086.98184446906
1906,140152.42977376853
1907,208496.18363367784
1908,156792.87243434892
1909,168446.82244152031
1910,168446.82244152031
1911,212992.12373796728
1912,260706.49930796097
1913,198938.14184350928
1914,58836.81763487458
1915,243348.05757902807
1916,22801.801556816587
1917,287876.90694964037
1918,129892.84084108216
1919,171877.9346263728
1920,165041.11974143208
1921,311987.5969721143
1922,288620.53985113616
1923,228077.1859299912
1924,208293.30282900739
1925,239942.35487893986
1926,308556.4847872618
1927,109686.5198565438
1928,153742.112374073
1929,97145.21324984159
1930,139653.76343592114
1931,122921.25981703599
1932,146820.73089773266
1933,167229.93268694144
1934,190630.73742979072
1935,182703.68514064877
1936,190630.73742979072
1937,192523.76484212314
1938,152558.97024136526
1939,245359.39920463128
1940,221578.2423372054
1941,192346.29352221696
1942,196842.23362650644
1943,224950.19741542247
1944,314379.2907222941
1945,302995.7167635354
1946,182940.31356719031
1947,272073.0019190622
1948,183768.51306008574
1949,220657.13811580345
1950,195337.89647585747
1951,242900.21021070925
1952,226217.9061395299
1953,167381.99452208332
1954,241717.0680780015
1955,148063.0301370758
1956,330064.8815396015
1957,181165.60036812868
1958,304914.1536606321
1959,176695.06974860348
1960,80370.00445015574
1961,121797.27479096362
1962,133501.42434584082
1963,133501.42434584082
1964,127078.70920734781
1965,181875.48564775332
1966,183210.68961560298
1967,260073.06683100812
1968,312249.63488342013
1969,306900.085801471
1970,354107.45689651044
1971,402278.6373937526
1972,329438.94342955376
1973,290006.56278851436
1974,304440.89680754894
1975,362718.98498051276
1976,259658.96708456043
1977,323193.6996109669
1978,325619.1409830178
1979,301930.88884409843
1980,201667.70688584397
1981,298026.5198061628
1982,225245.9829485994
1983,225245.9829485994
1984,216989.3975044094
1985,227502.91055967374
1986,234660.92046255566
1987,194509.69698296205
1988,185365.75493924122
1989,222550.16552813584
1990,238285.955893149
1991,201135.29292612546
1992,232725.18786942255
1993,204448.09089770718
1994,258162.74372263928
1995,218468.3251702941
1996,275943.62333512673
1997,320032.96347452706
1998,285155.68004441255
1999,246508.7937154679
2000,314438.4478289295
2001,271397.48368313146
2002,234779.23467582645
2003,276577.89958228136
2004,277346.94196854136
2005,232226.52153157518
2006,227020.69614766104
2007,264687.3211485684
2008,192853.29799717118
2009,196073.1912402464
2010,219178.21044991876
2011,123993.58210337805
2012,189540.50002558948
2013,190926.52296296766
2014,195126.6775340802
2015,218823.26781010642
2016,194949.20621417402
2017,223555.83634093744
2018,108266.7492972945
2019,101167.89650104797
2020,102705.98127356806
2021,101167.89650104797
2022,180337.40087523326
2023,167762.34664665992
2024,254461.25548937413
2025,335726.0486587395
2026,194450.53987632666
2027,166731.26634909405
2028,203146.63455172867
2029,187377.0965648444
2030,267813.69024131435
2031,248410.15926490715
2032,254858.2838881644
2033,263021.96460384794
2034,203856.5198313533
2035,226632.00588597762
2036,239680.31696763405
2037,240922.61620697717
2038,337534.5094796723
2039,219152.80096515449
2040,365702.2497970464
2041,244708.671031642
2042,227992.61933859152
2043,180159.92955532708
2044,198676.10393220346
2045,216634.45486459706
2046,166815.8329404937
2047,157291.53877219628
2048,125405.85829572228
2049,172909.01492393867
2050,219592.31019636645
2051,110041.46249635614
2052,136586.55144981056
2053,116193.80158643646
2054,78595.29125109411
2055,159184.5661845287
2056,129149.20793958638
2057,111342.91884233466
2058,213347.06637777964
2059,119624.91377128896
2060,135242.38992303133
2061,188619.39580418754
2062,115365.60209354103
2063,102232.72442048494
2064,138834.5215019553
2065,126884.78596160698
2066,201633.95926397285
2067,154409.29247289698
2068,178588.0971609359
2069,76406.47830558475
2070,118619.24295848736
2071,64752.52829841335
2072,196893.89636623673
2073,132445.55398533342
2074,198414.06602089765
2075,139062.19236956726
2076,122507.16007058829
2077,124357.48230211998
2078,110810.50488261618
2079,173830.1191453406
2080,133323.95302593464
2081,150716.14237673866
2082,135909.57002185527
2083,164627.01999498438
2084,98860.76934226784
2085,116134.64447980108
2086,142138.3619146074
2087,148950.3867366066
2088,130509.8213922003
2089,89809.73202705351
2090,161246.10735783767
2091,98666.00232632522
2092,143592.49951755058
2093,152989.52191364765
2094,140295.5340499808
2095,180692.34351504556
2096,103238.39523328654
2097,93316.45324437608
2098,179991.4157943505
2099,-1038.5124172446958
2100,73253.85595787276
2101,166934.1471537645
2102,185948.3684466655
2103,110218.93381626229
2104,209704.73525114986
2105,120528.72229665445
2106,59758.54127809926
2107,268396.9231705614
2108,108266.7492972945
2109,89657.67019191162
2110,117672.72925232115
2111,198844.61769318004
2112,152871.2077003769
2113,121636.25539689214
2114,151426.0276563633
2115,174024.04239108143
2116,126825.62885497158
2117,163671.54872988857
2118,154502.19720140347
2119,135039.50911836087
2120,121991.19803670447
2121,78003.72018474022
2122,92201.4257772333
2123,97855.09852946625
2124,239646.56934576292
2125,183202.35147849613
2126,197256.33337295416
2127,192481.05966132242
2128,170297.144673052
2129,141175.39628260655
2130,165978.6758886687
2131,212223.08135170725
2132,148063.0301370758
2133,157266.129287432
2134,148231.54389805236
2135,115585.77859424791
2136,58819.52193883815
2137,112407.74676177165
2138,134279.42429103045
2139,160578.92725901373
2140,108740.00615037761
2141,156911.1866476197
2142,113531.73178784401
2143,137296.43672943523
2144,138124.63622233065
2145,106846.9787380452
2146,166021.3810694694
2147,172494.91517749094
2148,171177.00690567773
2149,144792.93734629478
2150,210955.37262759986
2151,164001.08188493663
2152,119227.26595067591
2153,139324.23028087307
2154,80538.51821113231
2155,150183.72841702017
2156,262210.8364586099
2157,216989.3975044094
2158,250945.57671312196
2159,241302.96833155377
2160,201016.9787128547
2161,262025.25134997594
2162,326185.3025646074
2163,296015.17818055965
2164,255872.91225989562
2165,192937.86458857084
2166,129251.07022702249
2167,204684.71932424873
2168,200509.9742379005
2169,218527.48227692948
2170,228643.3475115808
2171,140135.97784793383
2172,134338.58139766584
2173,162852.30679592275
2174,248638.44955434185
2175,306722.61448156484
2176,272141.11658462725
2177,258458.52925581622
2178,250210.28194873306
2179,145907.96481343757
2180,225102.8786723871
2181,206281.9612034042
2182,233951.035182931
2183,201312.76424603164
2184,114655.71681391638
2185,131794.82581234415
2186,162412.79756471075
2187,161821.22649835687
2188,178444.37346290084
2189,296665.68200516986
2190,72518.56119348382
2191,72518.56119348382
2192,50748.74595166114
2193,91719.2113652206
2194,96688.40832259317
2195,80015.06181034341
2196,96224.10902843966
2197,101429.93441235379
2198,184410.2836741454
2199,209324.38312657326
2200,152964.11242888338
2201,170517.3211737589
2202,214673.31278669968
2203,190571.58032315533
2204,164702.62902745444
2205,131338.02088509573
2206,139653.76343592114
2207,256658.40657199032
2208,248638.44955434185
2209,182965.72305195458
2210,156792.87243434892
2211,129478.74109463443
2212,139594.60632928574
2213,100415.30604062261
2214,148020.3249562751
2215,104007.43761954657
2216,165708.29984025605
2217,13818.878907167207
2218,105511.77477019554
2219,87054.75749995455
2220,76110.69277240781
2221,243348.05757902807
2222,218172.53963711715
2223,261636.56108829248
2224,249095.2544815903
2225,181427.6382794345
2226,145544.6840365184
2227,209594.75917498593
2228,257410.9970324157
2229,251156.79565489927
2230,155990.08242621776
2231,236790.57630142962
2232,184182.61280653346
2233,170044.06432067577
2234,231043.37939886743
2235,194830.89200090326
2236,248080.6261098591
2237,282671.08156572626
2238,241565.85001306137
2239,94026.33852400072
2240,166080.5381761048
2241,137246.2371817294
2242,132208.92555879187
2243,137312.8886552699
2244,83446.17399519589
2245,83446.17399519589
2246,118678.40006512275
2247,119083.54225264087
2248,98328.35538254934
2249,100043.91147497561
2250,123276.20245684832
2251,158668.60415064488
2252,189625.06661698912
2253,177616.17397000542
2254,195954.87702697562
2255,197138.01915968338
2256,212670.9287200261
2257,231744.92654138524
2258,191019.42769147415
2259,192878.70748193545
2260,162471.95467134615
2261,215603.37456703122
2262,224003.6837092563
2263,316804.73209434503
2264,329853.0431760014
2265,175554.63279669645
2266,266275.60546879424
2267,278014.12206736533
2268,337399.74334056675
2269,171700.46330646664
2270,208293.30282900739
2271,219237.36755655415
2272,234973.15792156727
2273,165370.65289648014
2274,175782.3036643084
2275,167914.4084818018
2276,199123.95130052228
2277,206780.6275412516
2278,154806.94029351
2279,104125.75183281736
2280,79068.5481041772
2281,174835.78995814218
2282,174835.78995814218
2283,139712.92054255653
2284,147166.7159786154
2285,162581.31132568733
2286,108503.37772383605
2287,298973.033512329
2288,266698.66277417156
2289,292017.90441411757
2290,348665.00308605476
2291,317337.14605406346
2292,337636.3717671083
2293,342512.66399597446
2294,354699.02796286426
2295,352070.70578614296
2296,273163.2393232635
2297,290716.448068139
2298,298144.8340194336
2299,341354.9313480309
2300,307576.2234592245
2301,274034.14399695967
2302,236908.89051470038
2303,247666.5263634114
2304,274625.7150633135
2305,172765.2912259036
2306,172765.2912259036
2307,176314.71762402687
2308,237787.28955530163
2309,264205.1067365557
2310,224181.15502916244
2311,203915.6769379887
2312,184241.76991316886
2313,186608.05417858437
2314,207051.00358966424
2315,184182.61280653346
2316,219660.42486193145
2317,174185.0617851529
2318,184715.02676625195
2319,206932.68937639348
2320,195219.5822625867
2321,260487.16657745585
2322,195692.8391156698
2323,186996.7444402678
2324,202081.80663229167
2325,211014.52973423523
2326,203264.94876499943
2327,236037.98584100427
2328,238818.3698528675
2329,195718.24860043408
2330,192997.02169520623
2331,317396.30316069885
2332,373629.30208618834
2333,319230.17346639594
2334,282519.01973058435
2335,276121.0946550329
2336,316627.26077443885
2337,201786.02109911473
2338,257706.7825655926
2339,236604.14742259387
2340,332903.8032362773
2341,211192.00105414138
2342,236840.77584913542
2343,209890.54470816287
2344,258382.92022334615
2345,274744.0292765843
2346,225009.35452205787
2347,199774.67947351155
2348,251866.68093452393
2349,164627.01999498438
2350,277701.8846083537
2351,239562.00275436326
2352,266166.2488144531
2353,260892.92818679672
2354,119556.79910572397
2355,147157.7584196858
2356,135403.4093171028
2357,208707.4025754551
2358,203408.67246303448
2359,150006.257097114
2360,102942.6097001096
2361,132208.92555879187
2362,268870.18002364447
2363,132031.45423888572
2364,158153.48588696282
2365,227375.63878747338
2366,213946.97558124035
2367,238438.0177282909
2368,200780.35028631316
2369,237550.66112876008
2370,184537.55544634577
2371,188796.8671240937
2372,201135.29292612546
2373,267010.9002331832
2374,285586.23171669495
2375,234237.86315717836
2376,260529.0279880548
2377,293572.4411124723
2378,163891.72523059545
2379,238370.52248454865
2380,159750.7277661183
2381,172351.1914794559
2382,216042.8837982432
2383,215096.370092077
2384,243550.93838369852
2385,160401.45593910757
2386,137346.63627714102
2387,115543.0734134472
2388,138666.00774097873
2389,134220.26718439505
2390,140905.0202341939
2391,127712.9854545024
2392,102942.6097001096
2393,191788.4700777342
2394,157384.4435007028
2395,223167.146079254
2396,156395.2246137359
2397,193470.27854828932
2398,124400.18748292068
2399,18711.003640045237
2400,18947.632066586782
2401,97855.09852946625
2402,118086.82899876888
2403,183599.99929910916
2404,146406.63115128494
2405,169925.750107405
2406,130484.41190743604
2407,109686.5198565438
2408,132977.9679450519
2409,117731.88635895654
2410,197552.1189061311
2411,104599.00868590045
2412,133526.8338306051
2413,121991.19803670447
2414,118323.45742531042
2415,162970.6210091935
2416,151823.67547697635
2417,136636.75099751636
2418,104776.48000580662
2419,116100.89685792995
2420,104776.48000580662
2421,122430.70726791644
2422,104717.32289917124
2423,95708.14699455583
2424,152279.63663402302
2425,273873.7440247109
2426,121408.58452928017
2427,120173.77965684212
2428,197838.94688037844
2429,102587.66706029727
2430,131430.92561360224
2431,123292.65438268299
2432,111579.54726887622
2433,119269.97113147663
2434,123529.28280922455
2435,131515.49220500188
2436,104776.48000580662
2437,101167.89650104797
2438,105427.20817879589
2439,127476.35702796085
2440,172410.34858609128
2441,110514.71934943924
2442,107261.07848449291
2443,134101.9529711243
2444,140135.97784793383
2445,92497.21131041023
2446,151992.80865977565
2447,250683.53880181618
2448,172249.3291920198
2449,143567.09003278633
2450,193351.96433501857
2451,130391.50717892953
2452,265971.4817985105
2453,82263.03186248815
2454,106754.07400953869
2455,112762.68940158398
2456,134946.6043898544
2457,125422.31022155695
2458,147994.91547151082
2459,102351.03863375573
2460,179095.1016358901
2461,128261.85134005557
2462,134414.1904301359
2463,146465.78825792033
2464,209045.049519231
2465,177142.9171169223
2466,148536.2869901589
2467,200307.09343323004
2468,119447.44245138278
2469,121872.88382343369
2470,231449.1410082083
2471,215645.23597763016
2472,224705.23085177407
2473,123419.92615488336
2474,112788.09888634823
2475,254909.10285769295
2476,125895.56707464006
2477,109154.10589682532
2478,156581.65349257164
2479,105081.22309791314
2480,131025.78342608412
2481,111579.54726887622
2482,122033.90321750517
2483,103120.08102001576
2484,126470.68621515925
2485,104007.43761954657
2486,131397.17799173112
2487,227688.49566830773
2488,177193.1166646281
2489,172587.81990599746
2490,119624.91377128896
2491,104667.12335146543
2492,185779.85468568892
2493,149068.70094987738
2494,167111.61847367065
2495,98472.0790805844
2496,239021.25065753792
2497,171302.81548585359
2498,101167.89650104797
2499,80784.10419660345
2500,111461.23305560544
2501,129444.99347276332
2502,137608.67418844684
2503,105570.93187683093
2504,203526.98667630524
2505,236629.55690735814
2506,264154.9071888499
2507,293082.73233355454
2508,264154.9071888499
2509,232886.20726349403
2510,234592.8057969907
2511,195929.46754221135
2512,226986.94852578992
2513,231601.20284335018
2514,248967.98270938994
2515,131144.0976393549
2516,173120.23386571594
2517,108621.69193710684
2518,114951.50234709332
2519,231601.20284335018
2520,224502.35004710365
2521,220775.4523290742
2522,229767.33253765316
2523,123571.98799002526
2524,131321.56895926106
2525,130375.05525309485
2526,132208.92555879187
2527,103711.65208636964
2528,122684.63139049444
2529,121797.27479096362
2530,97390.79923531273
2531,219769.78151627263
2532,235091.47213483806
2533,223082.57948785432
2534,240035.25960744638
2535,290141.3289276198
2536,238640.89853296132
2537,225186.82584196405
2538,208115.83150910123
2539,191196.89901138033
2540,174421.69021169448
2541,209003.18810863205
2542,161550.8504499442
2543,105427.20817879589
2544,109991.26294865033
2545,150606.78572239747
2546,165488.96710975093
2547,157502.75771397358
2548,202783.35377480948
2549,153978.74080061459
2550,518006.38989840564
2551,159159.15669976443
2552,106846.9787380452
2553,72518.56119348382
2554,100119.52050744566
2555,126284.2573363235
2556,70431.61053541058
2557,96740.07106232346
2558,182761.99847708238
2559,134177.56200359436
2560,151899.2845094464
2561,165125.066911009
2562,160062.9652251299
2563,161541.8928910146
2564,222431.85131486508
2565,143212.147392974
2566,128819.67478453832
2567,150843.41414893902
2568,188027.82473783367
2569,183768.51306008574
2570,157561.91482060894
2571,145012.2700767999
2572,206197.39461200457
2573,221130.39496888654
2574,307119.41853197606
2575,167618.6229486249
2576,124137.30580141311
2577,178824.72558747744
2578,98328.35538254934
2579,24872.300289055158
2580,147208.57738921433
2581,109103.90634911951
2582,109272.42011009609
2583,241987.44412641416
2584,172587.81990599746
2585,173661.60538436403
2586,204152.30536453024
2587,208234.145722372
2588,154476.7877166392
2589,156437.92979453658
2590,209594.75917498593
2591,230561.7844086775
2592,220716.2952224388
2593,238378.8606216555
2594,194154.75434314972
2595,223471.26974953778
2596,280186.48308704
2597,183945.9843799919
2598,267864.5092108429
2599,324503.49409405224
2600,182155.43867691833
2601,151113.7901973517
2602,89598.51308527622
2603,83682.80242173745
2604,68969.13479536056
2605,89598.51308527622
2606,130315.89814645945
2607,175959.77498421454
2608,169832.8453788985
2609,155398.51135986389
2610,76515.83495992594
2611,120123.58010913632
2612,140372.6062744754
2613,98328.35538254934
2614,102528.50995366188
2615,172232.87726618513
2616,135690.23729135015
2617,197620.23357169607
2618,177971.11660981775
2619,230299.74649737164
2620,185957.3260055951
2621,194594.2635743617
2622,200805.75977107743
2623,267957.41393934935
2624,272284.8402826623
2625,304812.29137319594
2626,164897.39604339705
2627,217082.3022329159
2628,357065.31222827977
2629,417143.5230850695
2630,337839.25257177884
2631,376206.8052933812
2632,356887.84090837365
2633,272309.6303456038
2634,309857.94113324035
2635,160933.86989882606
2636,230654.68913718397
2637,184867.08860139383
2638,257926.11529609773
2639,206662.3133279808
2640,160993.02700546145
2641,97331.64212867734
2642,179686.672702244
2643,160342.29883247218
2644,151434.9852152929
2645,136045.17993116248
2646,131194.2971870607
2647,139712.92054255653
2648,158981.68537985825
2649,132107.06327135576
2650,162581.31132568733
2651,181875.48564775332
2652,344701.4769414838
2653,262202.7226698821
2654,244362.68595075925
2655,302049.2030573692
2656,322044.30510013027
2657,294611.859547145
2658,279138.1070934377
2659,307812.8518857661
2660,305978.98158006906
2661,297553.2629530797
2662,296843.37767345505
2663,279713.22623395687
2664,263495.22145693103
2665,291282.60964972863
2666,269470.0892271052
2667,181875.48564775332
2668,209062.34521526744
2669,174185.0617851529
2670,306866.33817959984
2671,209062.34521526744
2672,201490.2355659378
2673,210186.3302413398
2674,212375.14318684913
2675,188357.35789288173
2676,215332.99851861855
2677,207490.51282087623
2678,278792.1220125549
2679,283380.9668453509
2680,298643.50035728095
2681,360437.2673064969
2682,327748.79682189174
2683,398593.601086322
2684,314024.34808248177
2685,332067.26560627506
2686,262041.7032758106
2687,265278.89221492223
2688,234829.43422353224
2689,221459.9281239346
2690,347718.4893798885
2691,197256.33337295416
2692,122041.39758441025
2693,203619.89140481176
2694,121390.669411421
2695,220538.82390253266
2696,214563.9561323585
2697,204414.3432758361
2698,198143.68997248498
2699,178444.37346290084
2700,167736.93716189565
2701,173830.1191453406
2702,129132.7560137517
2703,193588.5927615601
2704,142324.7907934432
2705,108266.7492972945
2706,103829.96629964042
2707,125405.85829572228
2708,110633.03356271001
2709,83378.05932963092
2710,105722.99371197283
2711,277329.64627250494
2712,333664.5074854306
2713,188416.5149995171
2714,193149.0835303481
2715,185898.1688989597
2716,184689.61728148768
2717,200382.7024657001
2718,238615.48904819705
2719,141259.9628740062
2720,199715.52236687616
2721,132859.65373178115
2722,175393.61340262496
2723,153480.0744627672
2724,103179.23812665115
2725,112230.27544186548
2726,117554.41503905038
2727,167694.23198109496
2728,183768.51306008574
2729,155871.76821294698
2730,123884.22544903687
2731,123385.5591111895
2732,111757.01858878238
2733,155457.66846649928
2734,146127.2975439427
